所属区,初中学校代码,初中学校名称,招生高中名称,招生高中代码,分配名额数
嘉定区,141027,上海外国语大学嘉定外国语学校,上海师范大学附属中学嘉定新城分校,142004,3
嘉定区,141028,上海市嘉定区练川实验学校,复旦大学附属中学,102057,1
嘉定区,141028,上海市嘉定区练川实验学校,上海市嘉定区第一中学,142001,5
嘉定区,141028,上海市嘉定区练川实验学校,上海交通大学附属中学嘉定分校,142002,6
嘉定区,141028,上海市嘉定区练川实验学校,上海师范大学附属中学嘉定新城分校,142004,1
嘉定区,141029,上海华旭双语学校,上海师范大学附属中学,152006,1
嘉定区,141029,上海华旭双语学校,上海市嘉定区第一中学,142001,1
嘉定区,141029,上海华旭双语学校,上海交通大学附属中学嘉定分校,142002,1
嘉定区,141029,上海华旭双语学校,上海师范大学附属中学嘉定新城分校,142004,1
嘉定区,141030,中科院上海实验学校,上海市嘉定区第一中学,142001,10
嘉定区,141030,中科院上海实验学校,上海交通大学附属中学嘉定分校,142002,13
嘉定区,141030,中科院上海实验学校,上海师范大学附属中学嘉定新城分校,142004,4
嘉定区,141031,上海嘉定区世界外国语学校,上海市嘉定区第一中学,142001,4
嘉定区,141031,上海嘉定区世界外国语学校,上海交通大学附属中学嘉定分校,142002,4
嘉定区,141031,上海嘉定区世界外国语学校,上海师范大学附属中学嘉定新城分校,142004,1
金山区,161001,上海市罗星中学,上海市金山中学,0,19
金山区,161001,上海市罗星中学,华东师范大学第三附属中学,0,20
金山区,161002,上海市松隐中学,上海市金山中学,0,1
金山区,161002,上海市松隐中学,华东师范大学第三附属中学,0,1
金山区,161003,上海市亭新中学,上海市金山中学,0,8
金山区,161003,上海市亭新中学,华东师范大学第三附属中学,0,8
金山区,161004,上海市漕泾中学,上海市金山中学,0,2
金山区,161004,上海市漕泾中学,华东师范大学第三附属中学,0,2
金山区,161005,上海市山阳中学,委属市实验性示范性高中,0,1
金山区,161005,上海市山阳中学,上海市金山中学,0,3
金山区,161005,上海市山阳中学,华东师范大学第三附属中学,0,4
金山区,161006,上海市张堰第二中学,上海市金山中学,0,4
金山区,161006,上海市张堰第二中学,华东师范大学第三附属中学,0,4
金山区,161007,上海市金山区钱圩学校,上海市金山中学,0,1
金山区,161007,上海市金山区钱圩学校,华东师范大学第三附属中学,0,1
金山区,161008,上海市廊下中学,上海市金山中学,0,3
金山区,161008,上海市廊下中学,华东师范大学第三附属中学,0,2
金山区,161009,上海市蒙山中学,上海市金山中学,0,24
金山区,161009,上海市蒙山中学,华东师范大学第三附属中学,0,24
金山区,161010,上海市金山区教育学院附属中学,委属市实验性示范性高中,0,1
金山区,161010,上海市金山区教育学院附属中学,上海市金山中学,0,5
金山区,161010,上海市金山区教育学院附属中学,华东师范大学第三附属中学,0,5
金山区,161011,上海市金山初级中学,上海市金山中学,0,16
金山区,161011,上海市金山初级中学,华东师范大学第三附属中学,0,17
金山区,161012,上海市西林中学,上海市金山中学,0,20
金山区,161012,上海市西林中学,华东师范大学第三附属中学,0,21
金山区,161013,上海市朱行中学,上海市金山中学,0,3
金山区,161013,上海市朱行中学,华东师范大学第三附属中学,0,4
金山区,161014,上海市金山区青少年业余体育学校,上海市金山中学,0,1
金山区,161014,上海市金山区青少年业余体育学校,华东师范大学第三附属中学,0,1
金山区,161015,上海市同凯中学,上海市金山中学,0,10
金山区,161015,上海市同凯中学,华东师范大学第三附属中学,0,10
金山区,161016,华东师范大学附属枫泾中学,上海市金山中学,0,11
金山区,161016,华东师范大学附属枫泾中学,华东师范大学第三附属中学,0,10
金山区,161017,上海市金卫中学,上海市金山中学,0,7
金山区,161017,上海市金卫中学,华东师范大学第三附属中学,0,8
金山区,161018,上海市干巷学校,上海市金山中学,0,2
金山区,161018,上海市干巷学校,华东师范大学第三附属中学,0,2
金山区,161019,上海市新农学校,上海市金山中学,0,1
金山区,161019,上海市新农学校,华东师范大学第三附属中学,0,1
金山区,161020,上海市金山区吕巷学校,上海市金山中学,0,2
金山区,161020,上海市金山区吕巷学校,华东师范大学第三附属中学,0,1
金山区,161021,上海市金山实验中学,委属市实验性示范性高中,0,1
金山区,161021,上海市金山实验中学,上海市金山中学,0,10
金山区,161021,上海市金山实验中学,华东师范大学第三附属中学,0,9
金山区,161022,上海金山区健桥实验中学,上海市金山中学,0,6
金山区,161023,上海市民办金盟学校,委属市实验性示范性高中,0,1
金山区,161023,上海市民办金盟学校,上海市金山中学,0,6
金山区,161024,上海金山杭州湾双语学校,上海市金山中学,0,2
金山区,161025,上海金山区世外学校,上海市金山中学,0,4
金山区,161026,上海市民办永昌中学,上海市金山中学,0,1
金山区,161027,上海师范大学附属金山前京中学,委属市实验性示范性高中,0,1
金山区,161027,上海师范大学附属金山前京中学,上海市金山中学,0,8
闵行区,121002,上海市航华中学,上海市七宝中学,122001,5
闵行区,121002,上海市航华中学,上海市闵行中学,123001,3
闵行区,121002,上海市航华中学,华东师范大学第二附属中学闵行紫竹分校,122002,2
闵行区,121002,上海市航华中学,上海师范大学附属中学闵行分校,122003,2
闵行区,121002,上海市航华中学,上海交通大学附属中学闵行分校,122004,2
闵行区,121002,上海市航华中学,上海市第二中学 (梅陇校区),42002,1
闵行区,121002,上海市航华中学,上海师范大学附属中学,152006,1
闵行区,121003,上海市闵行区上虹中学,上海市七宝中学,122001,3
闵行区,121003,上海市闵行区上虹中学,上海市闵行中学,123001,2
闵行区,121003,上海市闵行区上虹中学,华东师范大学第二附属中学闵行紫竹分校,122002,2
闵行区,121003,上海市闵行区上虹中学,上海师范大学附属中学闵行分校,122003,2
闵行区,121003,上海市闵行区上虹中学,上海交通大学附属中学闵行分校,122004,1
闵行区,121003,上海市闵行区上虹中学,上海市上海中学,42032,1
闵行区,121003,上海市闵行区上虹中学,上海交通大学附属中学,102056,1
闵行区,121004,上海市龙柏中学,上海市七宝中学,122001,1
闵行区,121004,上海市龙柏中学,上海市闵行中学,123001,1
闵行区,121004,上海市龙柏中学,华东师范大学第二附属中学闵行紫竹分校,122002,1
闵行区,121004,上海市龙柏中学,上海师范大学附属中学闵行分校,122003,1
闵行区,121004,上海市龙柏中学,上海交通大学附属中学闵行分校,122004,1
闵行区,121004,上海市龙柏中学,复旦大学附属中学,102057,2
闵行区,121005,上海市闵行区七宝第二中学,上海市七宝中学,122001,16
闵行区,121005,上海市闵行区七宝第二中学,上海市闵行中学,123001,19
闵行区,121005,上海市闵行区七宝第二中学,华东师范大学第二附属中学闵行紫竹分校,122002,10
闵行区,121005,上海市闵行区七宝第二中学,上海师范大学附属中学闵行分校,122003,11
闵行区,121005,上海市闵行区七宝第二中学,上海交通大学附属中学闵行分校,122004,11
闵行区,121005,上海市闵行区七宝第二中学,上海市第二中学 (梅陇校区),42002,5
闵行区,121005,上海市闵行区七宝第二中学,复旦大学附属中学,102057,6
闵行区,121008,上海市罗阳中学,上海市七宝中学,122001,2
闵行区,121008,上海市罗阳中学,上海市闵行中学,123001,2
闵行区,121008,上海市罗阳中学,华东师范大学第二附属中学闵行紫竹分校,122002,1
闵行区,121008,上海市罗阳中学,上海师范大学附属中学闵行分校,122003,2
闵行区,121008,上海市罗阳中学,上海交通大学附属中学闵行分校,122004,1
闵行区,121008,上海市罗阳中学,上海市第二中学 (梅陇校区),42002,1
闵行区,121008,上海市罗阳中学,上海交通大学附属中学,102056,1
闵行区,121009,上海市闵行区莘松中学,上海市七宝中学,122001,28
闵行区,121009,上海市闵行区莘松中学,上海市闵行中学,123001,28
闵行区,121009,上海市闵行区莘松中学,华东师范大学第二附属中学闵行紫竹分校,122002,15
闵行区,121009,上海市闵行区莘松中学,上海师范大学附属中学闵行分校,122003,20
闵行区,121009,上海市闵行区莘松中学,上海交通大学附属中学闵行分校,122004,17
闵行区,121009,上海市闵行区莘松中学,上海市第二中学 (梅陇校区),42002,2
闵行区,121009,上海市闵行区莘松中学,复旦大学附属中学,102057,12
闵行区,121009,上海市闵行区莘松中学,上海师范大学附属中学,152006,1
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海市七宝中学,122001,2
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海市闵行中学,123001,2
闵行区,121010,上海市七宝中学附属闵行金都实验中学,华东师范大学第二附属中学闵行紫竹分校,122002,1
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海师范大学附属中学闵行分校,122003,2
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海交通大学附属中学闵行分校,122004,1
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海市第二中学 (梅陇校区),42002,1
闵行区,121010,上海市七宝中学附属闵行金都实验中学,上海师范大学附属中学,152006,1
闵行区,121011,上海市闵行区北桥中学,上海市七宝中学,122001,3
闵行区,121011,上海市闵行区北桥中学,上海市闵行中学,123001,3
闵行区,121011,上海市闵行区北桥中学,华东师范大学第二附属中学闵行紫竹分校,122002,1
闵行区,121011,上海市闵行区北桥中学,上海师范大学附属中学闵行分校,122003,3
闵行区,121011,上海市闵行区北桥中学,上海交通大学附属中学闵行分校,122004,1
闵行区,121011,上海市闵行区北桥中学,复旦大学附属中学,102057,2
闵行区,121011,上海市闵行区北桥中学,上海师范大学附属中学,152006,1
闵行区,121013,上海市闵行区浦江第一中学,上海市七宝中学,122001,5
闵行区,121013,上海市闵行区浦江第一中学,上海市闵行中学,123001,5
闵行区,121013,上海市闵行区浦江第一中学,华东师范大学第二附属中学闵行紫竹分校,122002,3
闵行区,121013,上海市闵行区浦江第一中学,上海师范大学附属中学闵行分校,122003,3
闵行区,121013,上海市闵行区浦江第一中学,上海交通大学附属中学闵行分校,122004,3
闵行区,121013,上海市闵行区浦江第一中学,复旦大学附属中学,102057,3
闵行区,121014,上海市闵行区浦江第二中学,上海市七宝中学,122001,4
闵行区,121014,上海市闵行区浦江第二中学,上海市闵行中学,123001,4
闵行区,121014,上海市闵行区浦江第二中学,华东师范大学第二附属中学闵行紫竹分校,122002,2
闵行区,121014,上海市闵行区浦江第二中学,上海师范大学附属中学闵行分校,122003,2
闵行区,121014,上海市闵行区浦江第二中学,上海交通大学附属中学闵行分校,122004,2
闵行区,121014,上海市闵行区浦江第二中学,复旦大学附属中学,102057,1
闵行区,121014,上海市闵行区浦江第二中学,上海交通大学附属中学,102056,1
闵行区,121015,上海市闵行区浦江第三中学,上海市七宝中学,122001,4
闵行区,121015,上海市闵行区浦江第三中学,上海市闵行中学,123001,4
闵行区,121015,上海市闵行区浦江第三中学,华东师范大学第二附属中学闵行紫竹分校,122002,3
闵行区,121015,上海市闵行区浦江第三中学,上海师范大学附属中学闵行分校,122003,4
闵行区,121015,上海市闵行区浦江第三中学,上海交通大学附属中学闵行分校,122004,3
闵行区,121015,上海市闵行区浦江第三中学,复旦大学附属中学,102057,2
闵行区,121015,上海市闵行区浦江第三中学,上海师范大学附属中学,152006,1
闵行区,121016,上海市闵行第四中学,上海市七宝中学,122001,3
闵行区,121016,上海市闵行第四中学,上海市闵行中学,123001,3
闵行区,121016,上海市闵行第四中学,华东师范大学第二附属中学闵行紫竹分校,122002,3
闵行区,121016,上海市闵行第四中学,上海师范大学附属中学闵行分校,122003,3
闵行区,121016,上海市闵行第四中学,上海交通大学附属中学闵行分校,122004,2
闵行区,121016,上海市闵行第四中学,上海市向明中学 (浦江校区),12006,1
闵行区,121016,上海市闵行第四中学,上海师范大学附属中学,152006,1
闵行区,121018,上海市闵行区颛桥中学,上海市七宝中学,122001,4
闵行区,121018,上海市闵行区颛桥中学,上海市闵行中学,123001,4
闵行区,121018,上海市闵行区颛桥中学,华东师范大学第二附属中学闵行紫竹分校,122002,4
闵行区,121018,上海市闵行区颛桥中学,上海师范大学附属中学闵行分校,122003,3
闵行区,121018,上海市闵行区颛桥中学,上海交通大学附属中学闵行分校,122004,2
